audio_path,transcript,speaker_id,duration
/content/afrispeech/audio/english/test/data/data/intron/f7c25e2e-cc95-47f5-a09a-97ea0dd80fa1/7ba0f26a5699ebc1c58a5e6d5f42e153.wav,"Displaced fracture of medial condyle of right femur, subsequent encoun. LOTION, TOPICAL GAMENE, LINDANE, 1%. Other cardiac complications of anesthesia during pregnancy, second tri",7e182fd4d86f832a28f6401bf43ad3fd,19.0
/content/afrispeech/audio/english/dev/data/data/intron/c4c21047-a4bf-4b4c-b3a6-62fafd67a339/23f51aa9d8fbbb87c6c0e3f67f152536.wav,Pulse was 60 to 70 .,451316961ccd2e16a7db5612a18a8ecd,3.201995464852608
/content/afrispeech/audio/english/test/data/data/intron/bc4811c3-bb30-41f9-99c7-86eb607dc35c/cf80aad8091365802148ae9c567eff6d.wav,"Atherosclerosis of other type of bypass graft(s) of the extremities wi. CREAM, TOPICAL CLOTRIMAZOLE, CLOTRIMAZOLE, 1%. Corrosion of unspecified degree of left wrist, subsequent encounter",7e182fd4d86f832a28f6401bf43ad3fd,32.0
/content/afrispeech/audio/english/dev/data/data/intron/28c132ea-4b77-4459-91ba-dc7ba3c8b4f3/068e04830bc5b5627d121b1dc302d18c.wav,"Abuse of vitamins. INJECTABLE, INJECTION VANCOMYCIN HYDROCHLORIDE, VANCOMYCIN HYDROCHLORIDE, EQ 500MG BASE/VIAL. Laceration of other extensor muscle, fascia and tendon at forearm leve",bea7849deb1bfe4b1a98ceebc7c0a8b0,20.58798185941043
/content/afrispeech/audio/english/test/data/data/intron/f3b36eba-1a09-496e-8244-13d55a558cb5/61f1dd8110b4bcde38a4d5ff6073549b.wav,"Parasympathetic: From vagus nerves, via branches of laryngeal nerves.",7e182fd4d86f832a28f6401bf43ad3fd,5.577000000000001
/content/afrispeech/audio/english/test/data/data/intron/96dc4431-9e53-41a8-a784-cf5ddb026145/c11c3aa7508dc7af45e38e2ab252a27d.wav,The strength was 5 out of 5 .,be22777d5e23c752c27444c65eceea96,3.0
/content/afrispeech/audio/english/test/data/data/intron/c8e9e7ec-e1f0-4893-818c-50db0f633e55/6c320bd7c17aaab737ed73f8f6ffd093.wav,"""This report builds on a previous analysis examining the long-term effects of a placebo period on a group of inpatients with chronic schizophrenia.",be22777d5e23c752c27444c65eceea96,11.0
/content/afrispeech/audio/english/test/data/data/intron/b3648248-154a-47a3-874c-2ccae46de920/b13d868c87431a3fef3fd00c6324a60b.wav,-- Labetalol IV prn for goal of SBP <140 Pulmonary: -- Pre-existing HTN - continue home meds metoprolol  lasix  spironolactone.,7e182fd4d86f832a28f6401bf43ad3fd,18.518979591836725
/content/afrispeech/audio/english/test/data/data/intron/92479b1c-f05f-4ef8-b564-23f1dd516db4/d48a1a21a3c2bdeeeebf0c989fba20f1.wav,HISTORY: Mrs. Byekey is a 54-year-old white female with the past medical history significant for diabetes mellitus insulin dependent for the last 34 years as well as coronary artery disease congestive heart failure and end-stage renal disease status post renal transplant times one year ago.,d6176ce096ade65fe403321393babfc8,21.0
/content/afrispeech/audio/english/test/data/data/intron/7b1e57de-1e83-4512-ba96-14fd56204c5c/8b750e424510d68db50b562591d46a58.wav,"Other superficial bite of ankle, right ankle, subsequent encounter. INJECTABLE, INJECTION PAMIDRONATE DISODIUM, PAMIDRONATE DISODIUM, 90MG/VIAL. Displaced fracture of olecranon process with intraarticular extension",d6176ce096ade65fe403321393babfc8,18.18299319727891
/content/afrispeech/audio/english/dev/data/data/intron/88a59d3e-f774-4c92-83f3-78b0685844b8/093f4eed71651eeb05247a265e6b07ac.wav,"Historically, Pelizaeus-Merzbacher disease has encompassed a host of neurologic disorders that present with a deficit of myelin, the membrane elaborated by glial cells that encircles and successively enwraps axons",bea7849deb1bfe4b1a98ceebc7c0a8b0,15.228979591836731
/content/afrispeech/audio/english/dev/data/data/intron/ed53e050-ea9b-4e1a-8038-699dec7bb127/ac795b2de9d85c3e95383e61a21251e8.wav,"New lower left lateral CW opacity, likely loculated pleural fluid .",451316961ccd2e16a7db5612a18a8ecd,7.348979591836735
/content/afrispeech/audio/english/dev/data/data/intron/4fa85954-cb3a-4f32-b83f-5db1011b055e/fd3993fb0e48364478400ec2e2d0c8e3.wav,"One of the mutations is a novel C-to-G transversion, resulting in a replacement of Tyr180 by a stop codon",bea7849deb1bfe4b1a98ceebc7c0a8b0,18.89
/content/afrispeech/audio/english/test/data/data/intron/3de4a4e7-f82d-472e-bcc8-23d164ae24e3/7d727f57ba1b743a5f4ea140225a4784.wav,Exploration of the pancreas revealed a posterior fracture a the superior mesenteric vessels .,be22777d5e23c752c27444c65eceea96,6.280997732426304
/content/afrispeech/audio/english/dev/data/data/intron/21959aee-7bd7-439f-998c-76fabc375d2b/bfe941f0b2d6af5684764c00a5be1ba6.wav,"Malignant neoplasm of left optic nerve. CREAM, SUPPOSITORY, TOPICAL, VAGINAL MICONAZOLE 7 COMBINATION PACK, MICONAZOLE NITRATE, 2%,100MG. Unspecified blood type, Rh negative",bea7849deb1bfe4b1a98ceebc7c0a8b0,21.476984126984128
/content/afrispeech/audio/english/dev/data/data/intron/44e167bd-f331-4f63-9b1d-4e7e862f85af/77c0963d7949d2fdf04d09c317787384.wav,There was no obstruction .,451316961ccd2e16a7db5612a18a8ecd,1.7609977324263038
/content/afrispeech/audio/english/test/data/data/intron/b491e10a-c973-48cd-9883-18938f43d553/bb522f22836a836bc5f34fbad45bc7eb.wav,"Displaced fracture of medial condyle of right tibia, subsequent encoun. INJECTABLE, INJECTION PROFERDEX, IRON DEXTRAN, EQ 50MG IRON/ML. Nondisplaced fracture of pisiform, right wrist, initial encounter for",7e182fd4d86f832a28f6401bf43ad3fd,26.0
/content/afrispeech/audio/english/test/data/data/intron/f1aad995-4ab1-4beb-bd35-01552dc47a4e/5ee101f593d24c55a23ac135074500e6.wav,She was out of bed with PhysicalTherapy without event.,14a726e2942e3d716ec4698ce51617cf,4.935986394557824
/content/afrispeech/audio/english/dev/data/data/intron/1cf5fa3e-89e7-43cc-bb5f-8451efba34da/2548736c8cf147ec5973f0386aabe058.wav,PRINCIPAL DISCHARGE DIAGNOSIS ; Responsible After Study for Causing Admission ) gastritis,451316961ccd2e16a7db5612a18a8ecd,7.076984126984128
/content/afrispeech/audio/english/dev/data/data/intron/df17709d-4b36-409f-b988-30e15bd32343/051da0074e66e440fa96e52a86d2cf2a.wav,"During the seizure, he bit his tongue, resulting in a large bleed from his tongue, which was sutured by the ENT Service, however, his continued coagulopathy resulted in bleeding from his nasopharynx, which could never be identified, and also upper gastrointestinal bleeding .",451316961ccd2e16a7db5612a18a8ecd,20.935986394557823
/content/afrispeech/audio/english/dev/data/data/intron/832c1790-630c-4bf6-8bb2-83a9f1474a7c/2a992692fb1b0b309d9c4878958006b6.wav,There was no HSM .,451316961ccd2e16a7db5612a18a8ecd,3.035986394557824
/content/afrispeech/audio/english/test/data/data/intron/f2fa3156-ab20-45ee-b7ab-655091b0aaaa/8fe74ef79bcf21e6809757e078c43288.wav,"War operations involving explosion due to accidental detonation and di. ELIXIR, ORAL THEOPHYLLINE, THEOPHYLLINE, 80MG/15ML. Myositis ossificans progressiva, left finger(s)",7e182fd4d86f832a28f6401bf43ad3fd,32.0
/content/afrispeech/audio/english/test/data/data/intron/13199c8d-51fd-4367-a73f-2d92581d995b/5311c73513a7c0f51eaac9675261c06c.wav,"Borderline Ovarian Tumors: Approximately 10 of seemingly benign epithelial cell tumors may contain histologic evidence of intraepithelial neoplasia, commonly referred to as borderline malignancies, or tumors of low malignant potential.",7e182fd4d86f832a28f6401bf43ad3fd,18.72199546485261
/content/afrispeech/audio/english/test/data/data/intron/4e185496-06c2-40ba-8bad-3699ceb2036a/d59d8e2acaeaa0527a186281bd502780.wav,"Legal intervention involving injury by machine gun, law enforcement of. TABLET, ORAL ZORTRESS, EVEROLIMUS, 0.25MG. Hit or struck by falling object due to accident to canoe or kayak, ini",7e182fd4d86f832a28f6401bf43ad3fd,25.93
/content/afrispeech/audio/english/dev/data/data/intron/450d8d94-bd87-46f1-b3da-19335ffed159/7a2b66f51dd7d0c3218561333acba41b.wav,"FYFEUARDFEL, TADE",bea7849deb1bfe4b1a98ceebc7c0a8b0,3.5459863945578234
/content/afrispeech/audio/english/dev/data/data/intron/0ac4f2e7-0136-4314-b126-9a7e852c6167/5b5d7ff53383ebc2a0c3916ff972783d.wav,"CAPSULE, ORAL CELECOXIB, CELECOXIB, 100MG",bea7849deb1bfe4b1a98ceebc7c0a8b0,4.9
/content/afrispeech/audio/english/test/data/data/intron/ed29199d-46d4-4108-b86e-3b52a17de9bd/fd789bdc9c67520c8f685658b6d53046.wav,"CreditShe wrote, Men are going through a lot too
",451c3ae47aa6f16b2c6c50aadfbe3e97,6.773990929705215
/content/afrispeech/audio/english/test/data/data/intron/f0fe1a6d-65de-4b46-9387-360adaa27383/46144a5b03c77285cf68e0e9c2a73862.wav,"This moving sense, with normal electroencephalogram, was thought to be a mild vestibular dysfunction or from the acute episode of the stroke .",be22777d5e23c752c27444c65eceea96,8.0
/content/afrispeech/audio/english/test/data/data/intron/3a737cfc-5db2-47f6-a596-e5e1f6f27509/781343ff03cf4e4b7b73026f543064d1.wav,"At the time of discharge, he is breastfeeding or taking Enfamil fortified to 24 calories / ounce with intake approximately 150 cc / kg / day .",be22777d5e23c752c27444c65eceea96,14.0
/content/afrispeech/audio/english/test/data/data/intron/0ff01ba3-fb93-47da-a8d5-ea61c7daf889/82f044cf0b5fbdeea598d958f4239a9d.wav,called x2 for update and for confirmation of infant transferring to Hospital Ayomide this afternoon.,7e182fd4d86f832a28f6401bf43ad3fd,11.33
/content/afrispeech/audio/english/test/data/data/intron/a1b67bf6-42b7-41ec-9385-81d066f36732/669e4430f943386951d2908c8fa905e1.wav,"The patients risk is increased for cancers of the oral cavity, pharynx, larynx, tracheobronchial tree and lung, and esophagus.",7e182fd4d86f832a28f6401bf43ad3fd,10.386984126984126
/content/afrispeech/audio/english/test/data/data/intron/6222ad82-acc1-4107-8e08-5397bb37b59f/1653bf086f063597cbcb3e0432fe7d23.wav,Mom came in on her way to the floor and was updated briefly.,4790b04d6fe576385939a0acfd04aabc,4.42
/content/afrispeech/audio/english/test/data/data/intron/1be402a9-9b9a-4f2a-997e-db4d644de801/c2e96def290bdeb978e13131a5606d4d.wav,"Pectus excavatum. INJECTABLE, INJECTION GLYCOPYRROLATE, GLYCOPYRROLATE, 0.2MG/ML. Other fractures of lower end of unspecified radius, sequela",7e182fd4d86f832a28f6401bf43ad3fd,22.83
/content/afrispeech/audio/english/test/data/data/intron/d306cbe1-7368-484f-abeb-e5e7d928771b/1bb314a5b15f8657bd27183038560f30.wav,"Makinde is coasting home to a resounding victory again.
",451c3ae47aa6f16b2c6c50aadfbe3e97,7.586984126984127
/content/afrispeech/audio/english/dev/data/data/intron/13567640-5042-49df-b51b-77883405a1fc/13a14fbab337a7a38ba6cea0fdc992d0.wav,"A family study revealed complete C9 deficiency in the patients healthy brother and half-normal C9 concentrations in his sister, his son (who also had experienced an episode of bacterial meningitis), and his niece, consistent with an inherited C9 deficiency",bea7849deb1bfe4b1a98ceebc7c0a8b0,35.94
/content/afrispeech/audio/english/test/data/data/intron/6b2d9bf3-6ec9-4b9d-b88d-809d54464f7a/3e91e386f97ddec8592c80a4703d9b05.wav,There is a question of an allergy to Tylenol .,8aa6945e1e1b1b7f9d79a0687dba1555,5.0
/content/afrispeech/audio/english/test/data/data/intron/0badc448-f0df-4708-8a6e-f8cdfef276cc/198bdddfdf4ec819134e01b39458e9c3.wav,PT ENCOURAGED TO USE INCENTIVE Pediatrics WHILE AWAKE.,7e182fd4d86f832a28f6401bf43ad3fd,5.917981859410431
/content/afrispeech/audio/english/dev/data/data/intron/3c9ff656-69fa-41b9-9d93-69365cc9af6f/bcc344e09c318eac5e5916b00fc33604.wav,SKIN: Mild erythematous area base of Radiology J collar.,bea7849deb1bfe4b1a98ceebc7c0a8b0,7.848979591836735
/content/afrispeech/audio/english/dev/data/data/intron/f87f5404-d8a9-4deb-bb95-5b536432bbd3/015f15060aea695c0f378512230c6593.wav,Lungs ; clear to auscultation bilaterally .,451316961ccd2e16a7db5612a18a8ecd,3.290997732426304
/content/afrispeech/audio/english/test/data/data/intron/763f3b6b-f7f9-43ac-8ea0-55d48c802dde/cbd6e3693a746386fe41eb649d144249.wav,Noted to have intermittent snorting sounds with respirations but no upper airway secretions this past shift.,7e182fd4d86f832a28f6401bf43ad3fd,9.870997732426304
/content/afrispeech/audio/english/test/data/data/intron/50d22d21-2620-4154-bfba-d5ed1b83bae9/90ee1988e9b408602f62eb92b6cb168b.wav,those who had no further axillary surgery.,7e182fd4d86f832a28f6401bf43ad3fd,2.6249886621315195
/content/afrispeech/audio/english/test/data/data/intron/90dd7db7-a28a-4a60-ac10-9e58f7fb4d46/0a644408dcda887eac373975954ca069.wav,Her left arm has developed a flexure contraction and she reports intermitttent pain in the left arm and leg which occurs both spontaneously and is also triggered by contact .,be22777d5e23c752c27444c65eceea96,12.0
/content/afrispeech/audio/english/dev/data/data/intron/e8bf3fdf-d167-499f-9325-ac074d2982fb/e80c27aece7b2edc1db454eb3a0abf01.wav,"Sexual dysfunction, unspecified. INJECTABLE, INJECTION SOLU-MEDROL, METHYLPREDNISOLONE SODIUM SUCCINATE, EQ 500MG BASE/VIAL. Maternal care for (suspected) damage to fetus by radiation, fetus 2",bea7849deb1bfe4b1a98ceebc7c0a8b0,27.153990929705216
/content/afrispeech/audio/english/dev/data/data/intron/82fd630d-1bcb-4cf9-98c0-e12940340dab/d63a52e3dabb69463bfc1b3a4203f34f.wav,CK ( CPK )- 178 *,451316961ccd2e16a7db5612a18a8ecd,6.431995464852608
/content/afrispeech/audio/english/dev/data/data/intron/3993bc5c-85dd-4630-a183-a4c8ffcd25d7/22cc69b4b97b1c6b490b638fa095c778.wav,Upper extremities are very brisk bilaterally and symmetrical 3+. There is positive tremor reflex on the left and absent on the right .,451316961ccd2e16a7db5612a18a8ecd,9.556984126984126
/content/afrispeech/audio/english/test/data/data/intron/1811e35d-7007-4d18-846e-92f8e2c05f5c/b28b80851702cf44ce105275c5b8ca60.wav,being too sleepy suctioned before extubation with small amounts of thick yellow sputum finally extubated at 1700 now on 02 at 4L via NC with sats.,7e182fd4d86f832a28f6401bf43ad3fd,27.81199546485261
/content/afrispeech/audio/english/dev/data/data/intron/f12562d6-9846-4824-a34f-83f65eace114/2a42a434965c470da044c76e26c96ec4.wav,"Displaced fracture of olecranon process without intraarticular extensi. TABLET, ORAL PRINZIDE, HYDROCHLOROTHIAZIDE; LISINOPRIL, 12.5MG;10MG . Other unilateral secondary osteoarthritis of first carpometacarpal joi",bea7849deb1bfe4b1a98ceebc7c0a8b0,22.912993197278908
/content/afrispeech/audio/english/test/data/data/intron/ee343442-c272-4a07-b70b-d4d3ce4b1110/48f1d29fd05c3c968ba9167b606b012d.wav,Sinus bradycardia with 1st degree A-V blockProlonged QT intervalLeftward axisSince previous tracing no significant change,4790b04d6fe576385939a0acfd04aabc,8.816984126984126
/content/afrispeech/audio/english/test/data/data/intron/a74de191-59a4-4fb6-b758-a5fe63e902e3/d2041a02d9bcf31b986de8a8384fcca9.wav,WBC-38.6 RBC-2.94 HGB-9.0 HCT-26.3 MCV-90MCH-30.5 MCHC-34.1 RDW-15.6 GLUCOSE-117 UREA N-70 CREAT-2.4SODIUM-131 POTASSIUM-4.8 CHLORIDE-92 TOTAL CO2-25 ANION GAP-19 ALBUMIN-3.2 CALCIUM-7.9 PHOSPHATE-3.3MAGNESIUM-3.1 ALTSGPT-19 ASTSGOT-17 LDLDH-224 ALKPHOS-265 AMYLASE-35 TOT BILI-0.5 PT-14.1 PTT-26.9 INRPT-1.3,7e182fd4d86f832a28f6401bf43ad3fd,120.0
/content/afrispeech/audio/english/test/data/data/intron/acb82e12-4f16-4f6d-97be-edc7df5a76e0/984fd753a8706a0976d469d294ff0a7a.wav,Will start on PN.,14a726e2942e3d716ec4698ce51617cf,1.66
/content/afrispeech/audio/english/test/data/data/intron/e5193495-4599-415e-8f05-40c19cc4f89f/3fb1eb30d1861c16444323dcbda58d73.wav,"Pressure ulcer of other site, stage 2. TABLET, ORAL GLYCOPYRROLATE, GLYCOPYRROLATE, 2MG. Military operations involving destruction of aircraft due to accidenta",7e182fd4d86f832a28f6401bf43ad3fd,21.13798185941043
/content/afrispeech/audio/english/test/data/data/intron/ab139a02-b85e-43ce-9a0d-a1b57902a6fa/cff005314158672eef10aa8e0e6c628c.wav,"Benign carcinoid tumor of the large intestine, unspecified portion. INJECTABLE, INJECTION DOBUTAMINE HYDROCHLORIDE, DOBUTAMINE HYDROCHLORIDE, EQ 12.5MG BASE/ML. Emphysema (subcutaneous) resulting from a procedure, sequela",7e182fd4d86f832a28f6401bf43ad3fd,20.658979591836733
/content/afrispeech/audio/english/dev/data/data/intron/01f8a71c-0548-4f63-ba14-38d1152c962d/06e29af09bb1e9964823233b55e2085b.wav,WE ALSO DISCUSSED THE FACT THAT HE SHOULD QUIT SMOKING SON STATES THAT HE STILL SMOKES AN OCCASIONAL CIGARETTE ALONG WITH A CIGAR EVERY DAY.,bea7849deb1bfe4b1a98ceebc7c0a8b0,15.366984126984129
/content/afrispeech/audio/english/test/data/data/intron/ceeec452-333f-47c7-83eb-e63f5cd47f83/ebb71826279ac2e337bd8a6ae05889ca.wav,She is married and lives with her husband .,be22777d5e23c752c27444c65eceea96,4.0
/content/afrispeech/audio/english/test/data/data/intron/05e266e6-d46b-4f74-a838-d15e21704db2/aca088aaad25e3f7605908e34600576d.wav,"Laceration of superior mesenteric vein, initial encounter. TABLET, ORAL LOSARTAN POTASSIUM, LOSARTAN POTASSIUM, 100MG. Pathological fracture in neoplastic disease, unspecified foot, subsequ",7e182fd4d86f832a28f6401bf43ad3fd,20.76498866213152
/content/afrispeech/audio/english/test/data/data/intron/a373817b-1ea0-426c-91d2-47af9f909e6f/c3e5a8a1e2538b6c05e6d8799112e8a8.wav,"Calcium deposit in bursa, unspecified hand. INJECTABLE, INJECTION SCANLUX-370, IOPAMIDOL, 76%. Irritant contact dermatitis due to solvents",7e182fd4d86f832a28f6401bf43ad3fd,23.38199546485261
/content/afrispeech/audio/english/test/data/data/intron/713d8197-9531-42e6-9931-00b5ea7bd837/6dd1ef7ce597e8301e69583b3621bdfb.wav,"Fall from playground swing, subsequent encounter. TABLET, ORAL SIMVASTATIN, SIMVASTATIN, 80MG. Newborn affected by maternal death",7e182fd4d86f832a28f6401bf43ad3fd,18.457981859410427
/content/afrispeech/audio/english/test/data/data/intron/8ff2c7f5-10fa-4c67-bff0-1642d14fb64b/d8000b420fd223ff2fc5f9c6e59cf476.wav,His atrioventricular valve gradient was 27 with an AV surface area of .91 .,7e182fd4d86f832a28f6401bf43ad3fd,8.0
/content/afrispeech/audio/english/test/data/data/intron/df58a6e6-4704-47fc-84dc-f785636234d8/8b9dbe5715325a2d7da8c9843b27c5a5.wav,BS coarse wheezes with no change after MDI.,d6176ce096ade65fe403321393babfc8,5.300997732426303
/content/afrispeech/audio/english/dev/data/data/intron/2a941db5-a3fa-4834-8488-442d96173712/017519f7d4bda856572c118f42de8167.wav,These curves showed marked differences in their steepness.,451316961ccd2e16a7db5612a18a8ecd,4.26
/content/afrispeech/audio/english/test/data/data/intron/746b8c09-4515-4e2c-be83-d45b0fe61c1a/4a5afe4eea58cdea413cd9094842e9d1.wav,"4-part fracture of surgical neck of right humerus, subsequent encounte. OINTMENT, TOPICAL MUPIROCIN, MUPIROCIN, 2%. Benign neoplasm of bladder",7e182fd4d86f832a28f6401bf43ad3fd,14.320997732426305
/content/afrispeech/audio/english/test/data/data/intron/d4c278e3-de7d-45f5-9b32-32924bd34603/15bc19dfd104913e39ccb1c03e3b98bb.wav,"Rheumatoid arthritis without rheumatoid factor, left wrist. TABLET, ORAL BACLOFEN, BACLOFEN, 20MG. Laceration with foreign body of left middle finger without damage to n",078e1884abdc673a959e96fe1ec066ba,14.642993197278912
/content/afrispeech/audio/english/test/data/data/intron/e23afddc-00cc-4fce-be64-86b839a9d083/fafd00f214fb316a6c235529de012750.wav,"Other fracture of shaft of radius, unspecified arm, subsequent encount. INJECTABLE, INTRAVENOUS MULTIHANCE, GADOBENATE DIMEGLUMINE, 10.58GM/20ML (529MG/ML). Torus fracture of lower end of unspecified radius, sequela",d6176ce096ade65fe403321393babfc8,22.73299319727891
/content/afrispeech/audio/english/dev/data/data/intron/9308bc12-0898-4b14-b0f3-4706bfb0eddf/38b9353f9235644afc17d187bbceb501.wav,The patient will see his PCP in one to two weeks .,451316961ccd2e16a7db5612a18a8ecd,5.596984126984126
/content/afrispeech/audio/english/test/data/data/intron/e9230d70-de54-48af-a073-2e13e1ffb12e/185ffd6f70d56d4dbd71f34769cca171.wav,"The patient is a 67 year old white male with a recent history of urinary frequency Q2-3H, stranguria, nocturia x 3-4 per night .",8aa6945e1e1b1b7f9d79a0687dba1555,14.038979591836734
/content/afrispeech/audio/english/test/data/data/intron/d5e15622-105c-4290-96c1-70bc3cec70f3/754f6cf902b5baa1e3fbd7053492bf71.wav,Follow up was arranged with PCP for further titration of her diabetes regimen as the steroids are tapered.,4790b04d6fe576385939a0acfd04aabc,7.525986394557822
/content/afrispeech/audio/english/dev/data/data/intron/f1cb640c-c618-4a61-b190-2b1ef24e5d32/345be5be8773b1983732f7e54f82b98f.wav,No flatus but pt does burp frequently.,bea7849deb1bfe4b1a98ceebc7c0a8b0,4.863990929705215
/content/afrispeech/audio/english/test/data/data/intron/918c4536-1487-4b6f-8bc9-4f3933ee4944/e0fbb2342d796fdd07197ea2fcb9c6c5.wav,Pt does occaisionally c/o pain in mouth/face uncooperative w/ mouth care/care in general restrained as needed for safety when RN not in room.,7e182fd4d86f832a28f6401bf43ad3fd,17.34498866213152
